,timestamp,sensor_00,sensor_01,sensor_02,sensor_03,machine_status
18016,2018-04-13 12:16:00,,47.7430534362793,50.34722,44.05382,RECOVERING
18017,2018-04-13 12:17:00,,47.69965,50.30382,44.0538177490234,RECOVERING
18018,2018-04-13 12:18:00,,47.74305,50.34722,44.0538177490234,RECOVERING
18019,2018-04-13 12:19:00,,47.69965,50.34722,44.0538177490234,RECOVERING
18020,2018-04-13 12:20:00,,47.56944,50.30382,44.05382,RECOVERING
18021,2018-04-13 12:21:00,,47.56944,50.3038177490234,44.01041,RECOVERING
18022,2018-04-13 12:22:00,,47.69965,50.30382,44.010414123535206,RECOVERING
18023,2018-04-13 12:23:00,,47.78646,50.34722,44.010414123535206,RECOVERING
18024,2018-04-13 12:24:00,,47.91666,50.3472213745117,44.01041,RECOVERING
18025,2018-04-13 12:25:00,,47.916664123535206,50.3472213745117,43.92361,RECOVERING
18026,2018-04-13 12:26:00,,47.91666,50.34722,43.923610687255895,RECOVERING
18027,2018-04-13 12:27:00,,47.82986,50.30382,43.923610687255895,RECOVERING
18028,2018-04-13 12:28:00,,47.82986,50.34722,43.923610687255895,RECOVERING
18029,2018-04-13 12:29:00,,47.78646,50.217009999999995,43.923610687255895,RECOVERING
18030,2018-04-13 12:30:00,,47.7864570617676,50.30382,43.92361,RECOVERING
18031,2018-04-13 12:31:00,,47.78646,50.217009999999995,43.88021,RECOVERING
18032,2018-04-13 12:32:00,,47.82986,50.30382,43.8802070617676,RECOVERING
18033,2018-04-13 12:33:00,,47.829860687255895,50.217009999999995,43.8802070617676,RECOVERING
18034,2018-04-13 12:34:00,,47.82986,50.30382,43.8802070617676,RECOVERING
18035,2018-04-13 12:35:00,,47.96007,50.3038177490234,43.8802070617676,RECOVERING
18036,2018-04-13 12:36:00,,47.96007,50.30382,43.8802070617676,RECOVERING
18037,2018-04-13 12:37:00,,48.00347,50.17361,43.88021,RECOVERING
18038,2018-04-13 12:38:00,,48.17708,50.30382,43.8368,RECOVERING
18039,2018-04-13 12:39:00,,48.220490000000005,50.217009999999995,43.8368034362793,RECOVERING
18040,2018-04-13 12:40:00,,48.220485687255895,50.217009999999995,43.8368034362793,RECOVERING
18041,2018-04-13 12:41:00,,48.220485687255895,50.30382,43.8368034362793,RECOVERING
18042,2018-04-13 12:42:00,,48.220485687255895,50.3038177490234,43.8368034362793,RECOVERING
18043,2018-04-13 12:43:00,,48.220490000000005,50.3038177490234,43.8368,RECOVERING
18044,2018-04-13 12:44:00,,48.1770820617676,50.3038177490234,43.7934,RECOVERING
18045,2018-04-13 12:45:00,,48.13368,50.30382,43.793399810790994,RECOVERING
18046,2018-04-13 12:46:00,,48.1336784362793,50.217009999999995,43.793399810790994,RECOVERING
18047,2018-04-13 12:47:00,,48.13368,50.217010498046896,43.7934,RECOVERING
18048,2018-04-13 12:48:00,,48.220490000000005,50.217010498046896,43.7066,RECOVERING
18049,2018-04-13 12:49:00,,48.35069,50.217010498046896,43.7065963745117,RECOVERING
18050,2018-04-13 12:50:00,,48.3940963745117,50.217010498046896,43.7065963745117,RECOVERING
18051,2018-04-13 12:51:00,,48.4375,50.217010498046896,43.7065963745117,RECOVERING
18052,2018-04-13 12:52:00,,48.5677070617676,50.217010498046896,43.7066,RECOVERING
18053,2018-04-13 12:53:00,,48.69791,50.217009999999995,43.66319,RECOVERING
18054,2018-04-13 12:54:00,,48.61111,50.30382,43.6631927490234,RECOVERING
18055,2018-04-13 12:55:00,,48.61111,50.17361,43.6631927490234,RECOVERING
18056,2018-04-13 12:56:00,,48.4809,50.30382,43.66319,RECOVERING
18057,2018-04-13 12:57:00,,48.3941,50.217009999999995,43.61979,RECOVERING
18058,2018-04-13 12:58:00,,48.3940963745117,50.17361,43.619789123535206,RECOVERING
18059,2018-04-13 12:59:00,,48.3941,50.173610687255895,43.619789123535206,RECOVERING
18060,2018-04-13 13:00:00,,48.35069,50.17361,43.57639,RECOVERING
18061,2018-04-13 13:01:00,,48.35069,50.17361,43.57639,RECOVERING
18062,2018-04-13 13:02:00,,48.26389,50.30382,43.576385498046896,RECOVERING
18063,2018-04-13 13:03:00,,48.00347,50.217009999999995,43.576385498046896,RECOVERING
18064,2018-04-13 13:04:00,,47.17882,50.34722,43.576385498046896,RECOVERING
18065,2018-04-13 13:05:00,,46.61458,50.564240000000005,43.57639,RECOVERING
18066,2018-04-13 13:06:00,,46.310759999999995,50.65104,43.61979,RECOVERING
18067,2018-04-13 13:07:00,,46.09375,50.86805,43.619789123535206,RECOVERING
18068,2018-04-13 13:08:00,,46.00694,50.86805,43.61979,RECOVERING
18069,2018-04-13 13:09:00,,46.00694,50.998259999999995,43.66319,RECOVERING
18070,2018-04-13 13:10:00,,46.00694,50.998259999999995,43.66319,RECOVERING
18071,2018-04-13 13:11:00,,46.00694,50.95486,43.7066,RECOVERING
18072,2018-04-13 13:12:00,,46.05035,50.95486,43.7066,RECOVERING
18073,2018-04-13 13:13:00,,46.05035,50.82465,43.7934,RECOVERING
18074,2018-04-13 13:14:00,,46.18055,50.86805,43.7934,RECOVERING
18075,2018-04-13 13:15:00,,46.657990000000005,50.60764,43.8368,RECOVERING
18076,2018-04-13 13:16:00,0.3059607,47.82986,50.17361,43.7934,RECOVERING
18077,2018-04-13 13:17:00,0.30596065521240196,48.4375,50.0868,43.793399810790994,RECOVERING
18078,2018-04-13 13:18:00,0.3059607,48.69791,50.0868,43.7934,RECOVERING
18079,2018-04-13 13:19:00,0.3069445,48.82813,50.0,43.7066,RECOVERING
18080,2018-04-13 13:20:00,0.3059607,49.21875,49.91319,43.7065963745117,RECOVERING
18081,2018-04-13 13:21:00,0.3069445,49.73958,49.91319,43.7065963745117,RECOVERING
18082,2018-04-13 13:22:00,0.3020255,50.0868,49.91319,43.7065963745117,RECOVERING
18083,2018-04-13 13:23:00,0.3059607,50.13021,49.91319,43.7066,RECOVERING
18084,2018-04-13 13:24:00,0.30596065521240196,50.17361,49.782990000000005,43.66319,RECOVERING
18085,2018-04-13 13:25:00,0.3059607,50.434020000000004,49.782990000000005,43.6631927490234,RECOVERING
18086,2018-04-13 13:26:00,0.3069445,50.564240000000005,49.86979,43.6631927490234,RECOVERING
18087,2018-04-13 13:27:00,0.30399309999999996,50.52083,49.782990000000005,43.6631927490234,RECOVERING
18088,2018-04-13 13:28:00,0.30497690000000005,50.65104,49.86979,43.6631927490234,RECOVERING
18089,2018-04-13 13:29:00,0.30596065521240196,50.82465,49.782990000000005,43.6631927490234,RECOVERING
18090,2018-04-13 13:30:00,0.3069445,50.95486,49.782990000000005,43.6631927490234,RECOVERING
18091,2018-04-13 13:31:00,0.30497690000000005,50.78125,49.782990000000005,43.66319,RECOVERING
18092,2018-04-13 13:32:00,0.3059607,50.564240000000005,49.782990000000005,43.61979,RECOVERING
18093,2018-04-13 13:33:00,0.3059607,50.217009999999995,49.73958,43.619789123535206,RECOVERING
18094,2018-04-13 13:34:00,0.30399309999999996,50.17361,49.782990000000005,43.619789123535206,RECOVERING
18095,2018-04-13 13:35:00,0.3069445,50.30382,49.782990000000005,43.619789123535206,RECOVERING
18096,2018-04-13 13:36:00,0.3059607,50.34722,49.782990000000005,43.619789123535206,RECOVERING
18097,2018-04-13 13:37:00,0.30399309999999996,50.34722,49.73958,43.619789123535206,RECOVERING
18098,2018-04-13 13:38:00,0.30399309999999996,50.34722,49.782990000000005,43.619789123535206,RECOVERING
18099,2018-04-13 13:39:00,0.3059607,50.434020000000004,49.69618,43.619789123535206,RECOVERING
18100,2018-04-13 13:40:00,0.30596065521240196,50.434020000000004,49.69618,43.619789123535206,NORMAL
